title,price,link,imgurl
ASUS Vivobook 15 Ryzen 7 Octa Core 5800HS - (16 GB/512 GB SSD/Windows 11 Home) M1502QA-EJ741WS Thin an...,"₹49,990",/asus-vivobook-15-ryzen-7-octa-core-5800hs-16-gb-512-gb-ssd-windows-11-home-m1502qa-ej741ws-thin-light-laptop/p/itmbc825d8a33486?pid=COMGZKHQMRTUJH3J&lid=LSTCOMGZKHQMRTUJH3JRMYCKU&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_8_187&otracker=search&fm=organic&iid=en_Wpgg8j8HDB9HAdxivwfNtDCNejc2JyX3-_GCxtSHD32IFeDsDwlOQS7lq9HWFi8fYsAnpQi6oNDMBdrrHp7Ytg%3D%3D&ppt=None&ppn=None&ssid=c29ziuvhbk0000001701074254462&qH=c06ea84a1e3dc3c6,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/i/o/s/-original-imagtvq875zegz7z.jpeg?q=70
ASUS Vivobook 15 Core i3 11th Gen 1115G4 - (8 GB/256 GB SSD/Windows 11 Home) X515EA-EJ312W Thin and Li...,"₹31,990",/asus-vivobook-15-core-i3-11th-gen-1115g4-8-gb-256-gb-ssd-windows-11-home-x515ea-ej312w-thin-light-laptop/p/itm7aa1836156b37?pid=COMG9WH98ZNYXWYH&lid=LSTCOMG9WH98ZNYXWYHARCWA8&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_8_188&otracker=search&fm=organic&iid=en_Wpgg8j8HDB9HAdxivwfNtDCNejc2JyX3-_GCxtSHD30U67vcuqYwMiHyIweQejcbWjC9sve0epE5-bGZFR1ONA%3D%3D&ppt=None&ppn=None&ssid=c29ziuvhbk0000001701074254462&qH=c06ea84a1e3dc3c6,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/r/e/f/-original-imagrgprbhchwgve.jpeg?q=70
ASUS Vivobook Go 14 (2023) Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) E1404FA-NK322WS...,"₹33,990",/asus-vivobook-go-14-2023-ryzen-3-quad-core-7320u-8-gb-512-gb-ssd-windows-11-home-e1404fa-nk322ws-thin-light-laptop/p/itm78bff0f697741?pid=COMGMGXFQ3QGPJCV&lid=LSTCOMGMGXFQ3QGPJCVQ2A1DR&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_8_189&otracker=search&fm=organic&iid=bdab892c-743c-4682-89fa-320be69cb855.COMGMGXFQ3QGPJCV.SEARCH&ppt=None&ppn=None&ssid=c29ziuvhbk0000001701074254462&qH=c06ea84a1e3dc3c6,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/u/9/6/-original-imagpxgq3wcnwpwv.jpeg?q=70
ASUS Vivobook 15 Core i5 12th Gen 1235U - (8 GB/512 GB SSD/Windows 11 Home) X1502ZA-EJ515WS Thin and L...,"₹47,990",/asus-vivobook-15-core-i5-12th-gen-1235u-8-gb-512-gb-ssd-windows-11-home-x1502za-ej515ws-thin-light-laptop/p/itm522edf7df6858?pid=COMGZDZSVBBZAK3Z&lid=LSTCOMGZDZSVBBZAK3ZHLXJO6&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_8_190&otracker=search&fm=organic&iid=bdab892c-743c-4682-89fa-320be69cb855.COMGZDZSVBBZAK3Z.SEARCH&ppt=None&ppn=None&ssid=c29ziuvhbk0000001701074254462&qH=c06ea84a1e3dc3c6,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/j/t/b/-original-imagpxgqjeghkq7b.jpeg?q=70
MSI GF63 Core i5 11th Gen 11260H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce GTX 1...,"₹52,990",/msi-gf63-core-i5-11th-gen-11260h-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-gtx-1650-60-hz-thin-11sc-1494in-gaming-laptop/p/itm99c03c748e149?pid=COMGRDC8SWJGGTZC&lid=LSTCOMGRDC8SWJGGTZCDYO4OJ&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_8_191&otracker=search&fm=organic&iid=en_Wpgg8j8HDB9HAdxivwfNtDCNejc2JyX3-_GCxtSHD31kff-qVDv8w15YQxmemlc3sMeDb7HXzJbfyBh0hCgjfQ%3D%3D&ppt=None&ppn=None&ssid=c29ziuvhbk0000001701074254462&qH=c06ea84a1e3dc3c6,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/b/r/k/-original-imagsz5x5x3vkt8c.jpeg?q=70
ASUS Vivobook Go 15 (2023) Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) E1504FA-NJ321WS...,"₹33,990",/asus-vivobook-go-15-2023-ryzen-3-quad-core-7320u-8-gb-512-gb-ssd-windows-11-home-e1504fa-nj321ws-thin-light-laptop/p/itmf2da9c7085e1b?pid=COMGNRNUUGYRB96A&lid=LSTCOMGNRNUUGYRB96ALHMXAV&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_8_192&otracker=search&fm=organic&iid=en_Wpgg8j8HDB9HAdxivwfNtDCNejc2JyX3-_GCxtSHD30nU-4vh1HCP5f2AY8QyjQd1nmobE9D2ibnVr2N6GhZDw%3D%3D&ppt=None&ppn=None&ssid=c29ziuvhbk0000001701074254462&qH=c06ea84a1e3dc3c6,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/u/h/s/-original-imagpxgqj6x2zkhe.jpeg?q=70
,,,
,,,
APPLE 2022 MacBook AIR M2 - (8 GB/256 GB SSD/Mac OS Monterey) MLY33HN/A,"₹1,04,990",/apple-2022-macbook-air-m2-8-gb-256-gb-ssd-mac-os-monterey-mly33hn-a/p/itm0946c05e6335c?pid=COMGFB2GMCRXZG85&lid=LSTCOMGFB2GMCRXZG859PGKWX&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_9_193&otracker=search&fm=organic&iid=6b306411-9e0a-4104-882c-750107a46350.COMGFB2GMCRXZG85.SEARCH&ppt=None&ppn=None&ssid=a7pmv8oaps0000001701074256465&qH=c06ea84a1e3dc3c6,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/2/v/v/-original-imagfdeqter4sj2j.jpeg?q=70
APPLE 2023 MacBook Pro M3 Pro - (18 GB/512 GB SSD/macOS Sonoma) MRW13HN/A,"₹2,49,900",/apple-2023-macbook-pro-m3-18-gb-512-gb-ssd-macos-sonoma-mrw13hn-a/p/itm66c670dc3367b?pid=COMGUTX8NYVKRXTF&lid=LSTCOMGUTX8NYVKRXTFOQKB7R&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_9_194&otracker=search&fm=organic&iid=6b306411-9e0a-4104-882c-750107a46350.COMGUTX8NYVKRXTF.SEARCH&ppt=None&ppn=None&ssid=a7pmv8oaps0000001701074256465&qH=c06ea84a1e3dc3c6,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/7/r/w/-original-imaguw3hpuzcwvdp.jpeg?q=70
ZEBRONICS Pro Series Z Intel Core i3 12th Gen 1215U - (8 GB/512 GB SSD/Windows 11 Home) ZEB-NBC 3S Thi...,"₹33,990",/zebronics-pro-series-z-intel-core-i3-12th-gen-1215u-8-gb-512-gb-ssd-windows-11-home-zeb-nbc-3s-thin-light-laptop/p/itm13738bb20d1f1?pid=COMGSZ8NGKP8DJVF&lid=LSTCOMGSZ8NGKP8DJVFJOIZLO&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_9_195&otracker=search&fm=organic&iid=6b306411-9e0a-4104-882c-750107a46350.COMGSZ8NGKP8DJVF.SEARCH&ppt=None&ppn=None&ssid=a7pmv8oaps0000001701074256465&qH=c06ea84a1e3dc3c6,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/o/p/z/-original-imagvkzdp3zy2bsj.jpeg?q=70
ASUS Core i5 12th Gen - (16 GB/512 GB SSD/Windows 11 Home) X1502ZA-EJ544WS Laptop,"₹60,990",/asus-core-i5-12th-gen-16-gb-512-gb-ssd-windows-11-home-x1502za-ej544ws-laptop/p/itm3aedd72975705?pid=COMGTVP9XSSZPXSK&lid=LSTCOMGTVP9XSSZPXSKH3J3ZZ&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_9_196&otracker=search&fm=organic&iid=6b306411-9e0a-4104-882c-750107a46350.COMGTVP9XSSZPXSK.SEARCH&ppt=None&ppn=None&ssid=a7pmv8oaps0000001701074256465&qH=c06ea84a1e3dc3c6,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/s/7/9/vivobook-15-laptop-asus-original-imagtxtpkkj5hjxv.jpeg?q=70
ASUS Vivobook 15 Core i3 11th Gen 1115G4 - (8 GB/256 GB SSD/Windows 11 Home) X1500EA-EJ311W Thin and L...,"₹31,990",/asus-vivobook-15-core-i3-11th-gen-1115g4-8-gb-256-gb-ssd-windows-11-home-x1500ea-ej311w-thin-light-laptop/p/itmcc87b88b4d7bf?pid=COMGS7M36HZBHH5R&lid=LSTCOMGS7M36HZBHH5RNHNWTN&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_9_197&otracker=search&fm=organic&iid=en_h2CyuwM2HzsbtV9NMdKqbqu1oGN1PDkup-HHJsEyFeupZu7n96WeTGMXG7YHmpyWRBGXQsUVQHMWoV1tWREPIw%3D%3D&ppt=None&ppn=None&ssid=a7pmv8oaps0000001701074256465&qH=c06ea84a1e3dc3c6,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/q/e/z/-original-imagpxgqesgrthks.jpeg?q=70
ASUS Vivobook 15 Core i5 11th Gen 1135G7 - (8 GB/512 GB SSD/Windows 11 Home) X515EA-EJ522WS Thin and L...,"₹38,990",/asus-vivobook-15-core-i5-11th-gen-1135g7-8-gb-512-gb-ssd-windows-11-home-x515ea-ej522ws-thin-light-laptop/p/itmbfbbf7747aa01?pid=COMGFHNGGWNDVGSY&lid=LSTCOMGFHNGGWNDVGSY5C6JML&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_9_198&otracker=search&fm=organic&iid=en_h2CyuwM2HzsbtV9NMdKqbqu1oGN1PDkup-HHJsEyFevEiS6A0uHPDL7ALAPwr5miMKBnjElGOh5j_xhzHRB5Sw%3D%3D&ppt=None&ppn=None&ssid=a7pmv8oaps0000001701074256465&qH=c06ea84a1e3dc3c6,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/c/l/t/-original-imagtucmkuwggepy.jpeg?q=70
Acer Nitro 5 Core i7 12th Gen 12650H - (16 GB/512 GB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce ...,"₹89,990",/acer-nitro-5-core-i7-12th-gen-12650h-16-gb-512-gb-ssd-windows-11-home-6-graphics-nvidia-geforce-rtx-4050-144-hz-an515-58-74gg-gaming-laptop/p/itm296221f6ec4c6?pid=COMGPWFVWYZHM4U2&lid=LSTCOMGPWFVWYZHM4U22NAU1J&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_9_199&otracker=search&fm=organic&iid=6b306411-9e0a-4104-882c-750107a46350.COMGPWFVWYZHM4U2.SEARCH&ppt=None&ppn=None&ssid=a7pmv8oaps0000001701074256465&qH=c06ea84a1e3dc3c6,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/8/e/m/-original-imagqf3a3j6ebxzc.jpeg?q=70
ASUS TUF Gaming F15 Core i5 10th Gen 10300H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA Ge...,"₹51,990",/asus-tuf-gaming-f15-core-i5-10th-gen-10300h-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-gtx-1650-144-hz-fx506lhb-hn355ws-laptop/p/itme8c93067ece71?pid=COMGGY2THGDGVTG6&lid=LSTCOMGGY2THGDGVTG6FGCKKF&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_9_200&otracker=search&fm=organic&iid=6b306411-9e0a-4104-882c-750107a46350.COMGGY2THGDGVTG6.SEARCH&ppt=None&ppn=None&ssid=a7pmv8oaps0000001701074256465&qH=c06ea84a1e3dc3c6,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/d/r/1/fx506lhb-hn355ws-gaming-laptop-asus-original-imaggy2tqmnwhkft.jpeg?q=70
ASUS Vivobook 15 Ryzen 7 Octa Core 5800HS - (16 GB/512 GB SSD/Windows 11 Home) M1502QA-EJ741WS Thin an...,"₹49,990",/asus-vivobook-15-ryzen-7-octa-core-5800hs-16-gb-512-gb-ssd-windows-11-home-m1502qa-ej741ws-thin-light-laptop/p/itmbc825d8a33486?pid=COMGZKHQMRTUJH3J&lid=LSTCOMGZKHQMRTUJH3JRMYCKU&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_9_201&otracker=search&fm=organic&iid=en_h2CyuwM2HzsbtV9NMdKqbqu1oGN1PDkup-HHJsEyFesv54Qo6Tp22GcFLPBp90ahYsAnpQi6oNDMBdrrHp7Ytg%3D%3D&ppt=None&ppn=None&ssid=a7pmv8oaps0000001701074256465&qH=c06ea84a1e3dc3c6,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/i/o/s/-original-imagtvq875zegz7z.jpeg?q=70
Wings Nuvobook S1 Aluminium Alloy Metal Body Intel Core i3 11th Gen 1125G4 - (8 GB/256 GB SSD/Windows ...,"₹26,990",/wings-nuvobook-s1-aluminium-alloy-metal-body-intel-core-i3-11th-gen-1125g4-8-gb-256-gb-ssd-windows-11-home-wl-nuvobook-s1-grn-thin-light-laptop/p/itma074a71804e83?pid=COMGQHYFTMAKHBAN&lid=LSTCOMGQHYFTMAKHBANLB0BWS&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_9_202&otracker=search&fm=organic&iid=en_h2CyuwM2HzsbtV9NMdKqbqu1oGN1PDkup-HHJsEyFetLjDCX0BVITzEAgwJZ2XuB0vX2yJUc9PHO1lozKRExhQ%3D%3D&ppt=None&ppn=None&ssid=a7pmv8oaps0000001701074256465&qH=c06ea84a1e3dc3c6,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/j/2/o/-original-imagtq47azeytzzg.jpeg?q=70
SAMSUNG Galaxy Book 2 Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 Home) NP550 Thin and Light...,"₹54,990",/samsung-galaxy-book-2-core-i5-12th-gen-1235u-16-gb-512-gb-ssd-windows-11-home-np550-thin-light-laptop/p/itm1d69d93bcb045?pid=COMGH3V3G7MPXF4U&lid=LSTCOMGH3V3G7MPXF4UQEHUF5&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_9_203&otracker=search&fm=organic&iid=6b306411-9e0a-4104-882c-750107a46350.COMGH3V3G7MPXF4U.SEARCH&ppt=None&ppn=None&ssid=a7pmv8oaps0000001701074256465&qH=c06ea84a1e3dc3c6,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/r/r/5/-original-imagupz9vdcgzvnf.jpeg?q=70
HP Pavilion Ryzen 5 Hexa Core 5625U - (8 GB/512 GB SSD/Windows 11 Home) 14-EC1003AU Thin and Light Lap...,"₹52,999",/hp-pavilion-ryzen-5-hexa-core-5625u-8-gb-512-gb-ssd-windows-11-home-14-ec1003au-thin-light-laptop/p/itm912983975b3d8?pid=COMGCGSTVVGKQTVA&lid=LSTCOMGCGSTVVGKQTVAJVF572&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_9_204&otracker=search&fm=organic&iid=6b306411-9e0a-4104-882c-750107a46350.COMGCGSTVVGKQTVA.SEARCH&ppt=None&ppn=None&ssid=a7pmv8oaps0000001701074256465&qH=c06ea84a1e3dc3c6,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/y/6/o/-original-imaguegyyg59ejdr.jpeg?q=70
ASUS Chromebook Celeron Dual Core N4020 - (4 GB/64 GB EMMC Storage/Chrome OS) CX1101CMA_ID-GJ0002 / GJ...,"₹11,990",/asus-chromebook-celeron-dual-core-n4020-4-gb-64-gb-emmc-storage-chrome-os-cx1101cma-id-gj0002-gj0007/p/itm588ca65d5e10d?pid=COMG8Z984EZHKCWK&lid=LSTCOMG8Z984EZHKCWKJZQEOK&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_9_205&otracker=search&fm=organic&iid=6b306411-9e0a-4104-882c-750107a46350.COMG8Z984EZHKCWK.SEARCH&ppt=None&ppn=None&ssid=a7pmv8oaps0000001701074256465&qH=c06ea84a1e3dc3c6,https://rukminim2.flixcart.com/image/312/312/kwnv6a80/computer/9/c/i/-original-imag9aajekwegabt.jpeg?q=70
HP Victus Core i7 12th Gen 12650H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX ...,"₹82,990",/hp-victus-core-i7-12th-gen-12650h-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-3050-144-hz-15-fa0073tx-gaming-laptop/p/itmd9980858b435b?pid=COMGGKKZX7FC7GHU&lid=LSTCOMGGKKZX7FC7GHUX9YXDZ&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_9_206&otracker=search&fm=organic&iid=6b306411-9e0a-4104-882c-750107a46350.COMGGKKZX7FC7GHU.SEARCH&ppt=None&ppn=None&ssid=a7pmv8oaps0000001701074256465&qH=c06ea84a1e3dc3c6,https://rukminim2.flixcart.com/image/312/312/l5bd5zk0/computer/o/l/w/15-fa0353tx-gaming-laptop-hp-original-imaggytdx6zpv6qg.jpeg?q=70
ASUS Vivobook S14 OLED Intel EVO H-Series Core i5 12th Gen 12500H - (16 GB/512 GB SSD/Windows 11 Home)...,"₹69,990",/asus-vivobook-s14-oled-intel-evo-h-series-core-i5-12th-gen-12500h-16-gb-512-gb-ssd-windows-11-home-s3402za-km502ws-thin-light-laptop/p/itm93afec5862d72?pid=COMGCG2GXGJGEYUW&lid=LSTCOMGCG2GXGJGEYUWI64YYF&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_9_207&otracker=search&fm=organic&iid=en_h2CyuwM2HzsbtV9NMdKqbqu1oGN1PDkup-HHJsEyFevU_1uuJJvIiLnuppdRxl99TsxV4GrE85oIK7SmF27FhQ%3D%3D&ppt=None&ppn=None&ssid=a7pmv8oaps0000001701074256465&qH=c06ea84a1e3dc3c6,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/i/h/z/-original-imagqdrxngpdcjzh.jpeg?q=70
ASUS Zenbook 14X OLED Ryzen 5 Hexa Core 5600HS - (16 GB/512 GB SSD/Windows 11 Home) UM5401QA-KM541WS T...,"₹57,990",/asus-zenbook-14x-oled-ryzen-5-hexa-core-5600hs-16-gb-512-gb-ssd-windows-11-home-um5401qa-km541ws-thin-light-laptop/p/itm05033c9b1d455?pid=COMGZKHQHERZG2RP&lid=LSTCOMGZKHQHERZG2RPU37D6Q&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_9_208&otracker=search&fm=organic&iid=en_h2CyuwM2HzsbtV9NMdKqbqu1oGN1PDkup-HHJsEyFevG96LY8CSPfk6qoi29YdowUnvgDmIlNOp2NQhtK26EbQ%3D%3D&ppt=None&ppn=None&ssid=a7pmv8oaps0000001701074256465&qH=c06ea84a1e3dc3c6,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/c/s/u/-original-imagqdrxypn25zdt.jpeg?q=70
Acer Extensa (2023) Ryzen 5 Quad Core 7520U - (8 GB/512 GB SSD/Windows 11 Home) EX215-23 Notebook,"₹34,990",/acer-extensa-2023-ryzen-5-quad-core-7520u-8-gb-512-gb-ssd-windows-11-home-ex215-23-notebook/p/itm6ca8f7a24441c?pid=COMGMXKHJWDAXEWJ&lid=LSTCOMGMXKHJWDAXEWJP7NGPF&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_9_209&otracker=search&fm=organic&iid=6b306411-9e0a-4104-882c-750107a46350.COMGMXKHJWDAXEWJ.SEARCH&ppt=None&ppn=None&ssid=a7pmv8oaps0000001701074256465&qH=c06ea84a1e3dc3c6,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/y/l/p/-original-imagqmqjv5cyvbup.jpeg?q=70
ASUS Vivobook 15 Ryzen 7 Octa Core 5800HS - (16 GB/512 GB SSD/Windows 11 Home) M1502QA-EJ742WS Thin an...,"₹49,990",/asus-vivobook-15-ryzen-7-octa-core-5800hs-16-gb-512-gb-ssd-windows-11-home-m1502qa-ej742ws-thin-light-laptop/p/itmf83037b199f30?pid=COMGZKHQUQDBWXHT&lid=LSTCOMGZKHQUQDBWXHTTUWZUP&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_9_210&otracker=search&fm=organic&iid=6b306411-9e0a-4104-882c-750107a46350.COMGZKHQUQDBWXHT.SEARCH&ppt=None&ppn=None&ssid=a7pmv8oaps0000001701074256465&qH=c06ea84a1e3dc3c6,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/j/g/h/-original-imagtvq8wxhausyq.jpeg?q=70
"ASUS Vivobook 16X (2023) For Creator, Intel H-Series Core i7 12th Gen 12650H - (16 GB/1 TB SSD/Windows...","₹87,990",/asus-vivobook-16x-2023-creator-intel-h-series-core-i7-12th-gen-12650h-16-gb-1-tb-ssd-windows-11-home-4-gb-graphics-nvidia-geforce-rtx-3050-60-hz-k3605zc-mbn751ws-gaming-laptop/p/itme96e5ed7d82de?pid=COMGPNG44NGSUNW6&lid=LSTCOMGPNG44NGSUNW6257O6J&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_9_211&otracker=search&fm=organic&iid=en_h2CyuwM2HzsbtV9NMdKqbqu1oGN1PDkup-HHJsEyFevBhfRm3TUrGskY0mJ3xPua5UyDKrCH6X7yYYV2qZ7W1w%3D%3D&ppt=None&ppn=None&ssid=a7pmv8oaps0000001701074256465&qH=c06ea84a1e3dc3c6,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/d/t/c/-original-imagsz6yn8qzwvsn.jpeg?q=70
ASUS Vivobook Pro 15 OLED For Creator Ryzen 5 Hexa Core 5600HS - (16 GB/512 GB SSD/Windows 11 Home/4 G...,"₹60,990",/asus-vivobook-pro-15-oled-creator-ryzen-5-hexa-core-5600hs-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-rtx-2050-m6500qfb-lk541ws-gaming-laptop/p/itm543a723ef2bbc?pid=COMGQ9HGDGGNN9T8&lid=LSTCOMGQ9HGDGGNN9T8N6IWJV&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_9_212&otracker=search&fm=organic&iid=en_h2CyuwM2HzsbtV9NMdKqbqu1oGN1PDkup-HHJsEyFeu4guzXOW58l_0MreJHDSiR2yGpaFQvIX4BaiTQ-R7Ivg%3D%3D&ppt=None&ppn=None&ssid=a7pmv8oaps0000001701074256465&qH=c06ea84a1e3dc3c6,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/p/p/2/-original-imagsz6y3gn9phfd.jpeg?q=70
HP Victus Core i5 11th Gen 11400H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce GTX ...,"₹55,990",/hp-victus-core-i5-11th-gen-11400h-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-gtx-1650-16-d0310tx-gaming-laptop/p/itm0d520c75833a9?pid=COMGHYYK8FRAYF4Y&lid=LSTCOMGHYYK8FRAYF4YWATZKP&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_9_213&otracker=search&fm=organic&iid=6b306411-9e0a-4104-882c-750107a46350.COMGHYYK8FRAYF4Y.SEARCH&ppt=None&ppn=None&ssid=a7pmv8oaps0000001701074256465&qH=c06ea84a1e3dc3c6,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/l/l/g/-original-imagud82ezzfxhe8.jpeg?q=70
ASUS ROG Strix Scar 17 SE (2022) with 90Whr Battery Core i9 12th Gen 12950HX - (32 GB/4 TB SSD/Windows...,"₹3,09,990",/asus-rog-strix-scar-17-se-2022-90whr-battery-core-i9-12th-gen-12950hx-32-gb-4-tb-ssd-windows-11-home-16-gb-graphics-nvidia-geforce-rtx-3080-ti-240-hz-g733cx-ll012ws-gaming-laptop/p/itmbdc122dc81c98?pid=COMGGJQXDWYFUED2&lid=LSTCOMGGJQXDWYFUED221R3AK&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_9_214&otracker=search&fm=organic&iid=6b306411-9e0a-4104-882c-750107a46350.COMGGJQXDWYFUED2.SEARCH&ppt=None&ppn=None&ssid=a7pmv8oaps0000001701074256465&qH=c06ea84a1e3dc3c6,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/v/z/h/-original-imaghxgk8pzmhqja.jpeg?q=70
Acer Aspire 7 (2023) Core i5 12th Gen 12450H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA ...,"₹52,990",/acer-aspire-7-2023-core-i5-12th-gen-12450h-16-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-gtx-1650-60-hz-a715-76g-gaming-laptop/p/itm6742f81db1682?pid=COMGPWFUYCMNAHSJ&lid=LSTCOMGPWFUYCMNAHSJGZXBT0&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_9_215&otracker=search&fm=organic&iid=6b306411-9e0a-4104-882c-750107a46350.COMGPWFUYCMNAHSJ.SEARCH&ppt=None&ppn=None&ssid=a7pmv8oaps0000001701074256465&qH=c06ea84a1e3dc3c6,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/e/d/d/-original-imagu3kwj2mgetuk.jpeg?q=70
MSI Bravo 15 Ryzen 7 Octa Core 5800H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/AMD Radeon RX65...,"₹62,990",/msi-bravo-15-ryzen-7-octa-core-5800h-16-gb-512-gb-ssd-windows-11-home-4-graphics-amd-radeon-rx6500m-144-hz-b5ed-035in-gaming-laptop/p/itm5bae12ee85e74?pid=COMGNY4F2QYD87BE&lid=LSTCOMGNY4F2QYD87BE9H9O25&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_9_216&otracker=search&fm=organic&iid=6b306411-9e0a-4104-882c-750107a46350.COMGNY4F2QYD87BE.SEARCH&ppt=None&ppn=None&ssid=a7pmv8oaps0000001701074256465&qH=c06ea84a1e3dc3c6,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/d/h/q/-original-imagrmhu8wvhykb7.jpeg?q=70
,,,
,,,
MSI GF63 Core i5 11th Gen 11260H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce GTX 1...,"₹52,990",/msi-gf63-core-i5-11th-gen-11260h-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-gtx-1650-60-hz-thin-11sc-1494in-gaming-laptop/p/itm99c03c748e149?pid=COMGRDC8SWJGGTZC&lid=LSTCOMGRDC8SWJGGTZCDYO4OJ&marketplace=FLIPKART&q=laptops&store=6bo%2Fb5g&srno=s_10_217&otracker=search&fm=organic&iid=en_VWVTxYVel35fV5yG36Q9nyGNqxja-umorZV1Q8GdPLqoh3jWgi29tHYm2hEs_pJHsMeDb7HXzJbfyBh0hCgjfQ%3D%3D&ppt=None&ppn=None&ssid=3tsk09lbnk0000001701074258588&qH=c06ea84a1e3dc3c6,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/b/r/k/-original-imagsz5x5x3vkt8c.jpeg?q=70
